id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zscore
62430,BROWNSTONE SUNDRENCHED BEAUTY,197755,Sheila,Brooklyn,Bushwick,40.688,-73.9171,Entire home/apt,1.99563519459755,3,111,2019-06-22,2.13,1,68,-0.42557632871290924
63360,Safe cute near subway& Manhattan NY NY retro style,307962,Dennis & Naoko,Queens,Astoria,40.75384,-73.91433,Entire home/apt,1.99563519459755,5,441,2019-06-24,4.5,1,226,-0.42557632871290924
63588,LL3,295128,Carol Gloria,Bronx,Clason Point,40.81309,-73.85514,Private room,1.954242509439325,2,0,,,7,349,-0.7380618573762132
63610,DOMINIQUE'S NY mini efficiency* wifi*metro*quiet,310670,Vie,Bronx,Eastchester,40.88057,-73.83572,Entire home/apt,2.0211892990699383,2,38,2019-06-27,0.5,13,365,-0.21725264293737326
63657,"Private, Large & Sunny Top Floor Apt  w/W&D",170510,Renée,Brooklyn,Bedford-Stuyvesant,40.68236,-73.94314,Entire home/apt,2.130333768495006,2,248,2019-06-25,2.39,2,11,0.8243657859403067
63719,BEDROOM1 FOR RENT 10min from Manhan,311286,Helene,Brooklyn,Bedford-Stuyvesant,40.68503,-73.95385,Private room,1.845098040014257,3,36,2018-08-19,0.41,4,281,-1.4324741432946666
63913,"HOSTING YOUR  SUNNY, SPACIOUS NYC ROOM",312288,Paula,Manhattan,Inwood,40.86648,-73.9263,Private room,1.8750612633917,7,0,,,2,323,-1.2588710718150533
64107,BROOKLYN  STUDIO APARTMENT,313317,Niya,Brooklyn,Crown Heights,40.6778,-73.94339,Private room,2.0,3,279,2019-06-24,2.69,1,301,-0.3908557144169866
64277,BEDROOM2 FOR RENT  10min from Manh,311286,Helene,Brooklyn,Bedford-Stuyvesant,40.68317,-73.94701,Private room,1.845098040014257,4,18,2019-01-02,0.22,4,189,-1.4324741432946666
64314,cozy bedroom in lovely garden apt,314256,Debbie,Brooklyn,Crown Heights,40.6761,-73.9529,Private room,2.041392685158225,6,50,2019-05-26,3.55,1,0,-0.04364957145775991
64707,Amazing  Sunny & Breezy Home In the Heart of  NYC,7310,Tilly,Manhattan,Little Italy,40.71702,-73.99811,Entire home/apt,1.954242509439325,14,1,2019-01-02,0.16,1,14,-0.7380618573762132
65019,Charming UWS Treehouse Apt,317809,Claire,Manhattan,Upper West Side,40.77956,-73.98098,Entire home/apt,2.060697840353612,2,210,2019-07-06,2.1,1,261,0.12995350002185344
65268,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,319092,Juhli,Brooklyn,Bedford-Stuyvesant,40.68276,-73.95264,Private room,1.8750612633917,5,64,2019-01-05,0.67,1,68,-1.2588710718150533
65562,CHARMING EAST VILLAGE 2 (or 1) BR,320450,Mary D,Manhattan,East Village,40.72956,-73.98158,Entire home/apt,2.110589710299249,7,5,2019-01-03,0.15,1,231,0.6160421001647708
65615,Farmhouse Apartment in Williamsburg,320761,Valerie,Brooklyn,Williamsburg,40.71069,-73.95175,Entire home/apt,2.113943352306837,10,49,2019-06-29,0.48,1,152,0.6507627144606934
65660,Bright+Spacious Williamsburg Abode!,320538,Larissa,Brooklyn,Williamsburg,40.70863,-73.94641,Entire home/apt,1.9777236052888478,4,132,2019-07-07,1.27,1,46,-0.5644587858965999
65813,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt",321756,Eric,Manhattan,Harlem,40.82888,-73.94307,Private room,1.8750612633917,3,20,2019-01-02,0.26,1,364,-1.2588710718150533
66275,Lower East Side Magic Room,314941,Tony,Manhattan,Lower East Side,40.71904,-73.99392,Private room,1.9777236052888478,1,109,2019-06-23,1.11,3,364,-0.5644587858965999
66451,**Fantastic Williamsburg Apt**,325389,Luis Fernando,Brooklyn,Williamsburg,40.71031,-73.9583,Entire home/apt,2.146128035678238,2,9,2019-02-16,0.11,1,254,0.9979688574199201
66718,West Harlem Home Base - Eco-Apt.,136227,Henning,Manhattan,Harlem,40.81322,-73.95306,Entire home/apt,2.130333768495006,6,187,2019-06-23,1.87,1,189,0.8243657859403067
66741,Charming Garden Apt in Park Slope,327673,Stefano,Brooklyn,Park Slope,40.67732,-73.98225,Entire home/apt,2.1760912590556813,2,214,2019-06-23,2.08,2,263,1.3451750003791467
67288,Central Park 1BR sunny condo,101597,Per,Manhattan,East Harlem,40.79603,-73.94903,Entire home/apt,2.093421685162235,28,22,2019-06-15,0.26,1,103,0.44243902868515744
67299,Cozy Garden Apartment  in Williamsburg,330347,Adrienne,Brooklyn,Williamsburg,40.71492,-73.96282,Entire home/apt,2.130333768495006,30,56,2019-05-06,0.56,1,42,0.8243657859403067
67397,SoHa comfort-by NW Central Park!,332189,Elise,Manhattan,Morningside Heights,40.80393,-73.95838,Private room,2.0863598306747484,3,93,2019-06-22,0.93,1,246,0.37299780009331207
68099,Cozy room in Upper West Side,323517,Deda,Manhattan,Upper West Side,40.80082,-73.9652,Private room,2.037426497940624,1,104,2019-06-25,1.05,2,364,-0.07837018575368258
68305,Cozy Private Room in Apartment,338454,Share,Manhattan,Harlem,40.82976,-73.94867,Private room,1.9294189257142926,30,64,2018-07-06,0.68,1,318,-0.9116649288558266
68403,The Cozy Brownstone Inn (discount)!,240427,Naimah,Brooklyn,Bedford-Stuyvesant,40.683,-73.91981,Entire home/apt,2.161368002234975,3,127,2019-06-24,1.25,2,72,1.1715719288995334
68900,Bright Beautiful Brooklyn,343250,Jason,Brooklyn,Greenpoint,40.73119,-73.95578,Private room,2.0969100130080562,3,6,2016-11-13,0.1,1,325,0.4771596429810801
69894,"Nice renovated apt, prime location!",352168,Silvia,Manhattan,Upper West Side,40.78,-73.98249,Entire home/apt,2.1760912590556813,30,48,2019-06-11,0.55,1,35,1.3451750003791467
69921,Brooklyn Writer's Nook,155689,Joab,Brooklyn,Bushwick,40.70514,-73.91922,Private room,1.845098040014257,5,47,2019-06-29,0.49,1,203,-1.4324741432946666
70095,Private Bedroom in Large NYC Apartment,353965,Mary And Geoff,Manhattan,Inwood,40.86713,-73.92811,Private room,1.954242509439325,2,120,2019-06-30,1.27,1,132,-0.7380618573762132
71248,Bright and lovely 1 bdrm apt in LES,363834,Jennifer,Manhattan,Chinatown,40.71659,-73.98945,Entire home/apt,2.0969100130080562,25,43,2019-06-17,0.42,1,102,0.4771596429810801
71812,Condo Apartment with laundry in unit,369015,Thai,Bronx,Kingsbridge,40.87207,-73.90193,Entire home/apt,1.954242509439325,30,4,2019-01-02,0.35,2,346,-0.7380618573762132
72190,1BR: See Central Park from Terrace!,373085,Hudson,Manhattan,Upper West Side,40.77728,-73.97818,Entire home/apt,2.041392685158225,13,38,2019-02-15,0.39,1,0,-0.04364957145775991
74333,Alcove Studio w/ outdoor Patio Deck,331328,Amir,Manhattan,East Harlem,40.80892,-73.93985,Entire home/apt,2.0530784434834195,14,26,2015-11-25,0.27,3,253,0.06051227143000809
74680,One Bedroom Mini studio - Free WIFI,265109,Nazleen,Queens,Astoria,40.77635,-73.93426,Entire home/apt,2.060697840353612,2,198,2019-05-31,2.01,1,257,0.12995350002185344
75635,Bright Cozy Chinatown Studio Apt.,401696,Patricia,Manhattan,Lower East Side,40.71876,-73.98394,Entire home/apt,2.1760912590556813,3,286,2019-06-27,2.81,1,191,1.3451750003791467
77936,Hells Kitchen Garden of Eden,134355,Moss Owen,Manhattan,Hell's Kitchen,40.76248,-73.9913,Private room,2.1760912590556813,3,36,2019-06-14,0.36,1,49,1.3451750003791467
78919,"Historic House Boerum Hill, BK, NYC",422561,Nancy,Brooklyn,Boerum Hill,40.68674,-73.98876,Entire home/apt,2.130333768495006,4,6,2016-02-05,0.1,1,0,0.8243657859403067
79782,"Williamsburg HUGE, PRIVATE BATH - Next to Train!",430188,Pam,Brooklyn,Williamsburg,40.70516,-73.95455,Private room,2.0791812460476247,14,76,2019-03-31,0.76,6,343,0.30355657150146675
80493,Cozy room in East Village with AC,434987,Jennifer,Manhattan,East Village,40.72329,-73.98486,Private room,1.8512583487190752,2,182,2019-07-04,1.81,1,200,-1.397753528998744
80924,Spacious 3 Bedroom Duplex in Park Slope,438133,Ellis,Brooklyn,Park Slope,40.67542,-73.98142,Entire home/apt,2.2174839442139063,30,34,2018-09-25,0.51,2,189,1.8659842148179868
82549,Columbia Castle in Brooklyn Heights,448312,Christopher,Brooklyn,Brooklyn Heights,40.6926,-73.99832,Private room,2.0,3,66,2016-09-16,0.68,2,0,-0.3908557144169866
83446,"Ft. Greene garden gem, large and convenient",454756,Leslie,Brooklyn,Fort Greene,40.68819,-73.97258,Entire home/apt,2.113943352306837,35,5,2018-09-03,0.05,1,135,0.6507627144606934
84059,So Much Room in Brooklyn,459054,Famous,Brooklyn,Crown Heights,40.67591,-73.94715,Entire home/apt,2.1760912590556813,5,5,2018-07-22,0.05,1,0,1.3451750003791467
84659,Large Studio--Heart of East Village,462776,Kyle,Manhattan,East Village,40.72843,-73.98895,Entire home/apt,2.143014800254095,1,388,2019-06-26,3.88,1,142,0.9632482431239975
84905,Huge.Bright.Clean.Safe. Private Room,464506,Ange,Manhattan,Two Bridges,40.71271,-73.99776,Private room,1.9777236052888478,3,223,2019-06-23,2.22,2,60,-0.5644587858965999
85094,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,322716,Alex,Brooklyn,Crown Heights,40.66966,-73.94735,Entire home/apt,1.8976270912904414,15,11,2019-01-14,0.11,5,179,-1.1199886146313627
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,327900,T,Manhattan,Lower East Side,40.71965,-73.98766,Entire home/apt,2.1760912590556813,2,151,2019-06-24,1.51,2,52,1.3451750003791467
89621,"WONDERFUL, COMFORTABLE STUDIO",209460,Marylyn,Brooklyn,Bedford-Stuyvesant,40.68048,-73.94911,Entire home/apt,1.954242509439325,3,218,2019-06-28,2.26,4,324,-0.7380618573762132
93313,MAISON DES SIRENES 2,25183,Nathalie,Brooklyn,Bedford-Stuyvesant,40.68314,-73.93963,Entire home/apt,2.0791812460476247,2,75,2019-06-23,0.76,2,237,0.30355657150146675
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2",35375,Savannah,Queens,Astoria,40.75961,-73.91117,Private room,1.9030899869919435,1,42,2019-07-06,1.21,2,365,-1.08526800033544
94209,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,503800,Sadatu,Brooklyn,Crown Heights,40.67473,-73.94494,Entire home/apt,2.0,90,0,,,1,365,-0.3908557144169866
94783,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",473113,Keishera,Brooklyn,Crown Heights,40.67174,-73.95663,Entire home/apt,2.0791812460476247,5,104,2019-06-21,1.04,1,272,0.30355657150146675
95747,Lovely 1BR in Tree-lined WBurg,509341,Tessa,Brooklyn,Williamsburg,40.71055,-73.95098,Entire home/apt,2.146128035678238,7,13,2016-07-18,0.13,1,0,0.9979688574199201
96471,"The Brooklyn Waverly, One Bedroom",116599,Sahr,Brooklyn,Clinton Hill,40.68413,-73.96542,Private room,2.2174839442139063,4,11,2019-06-07,0.11,3,365,1.8659842148179868
98330,LOVELY APARTMENT IN THE HEART OF NY,31374,Shon,Manhattan,Kips Bay,40.73877,-73.97707,Entire home/apt,2.0969100130080562,4,1,2012-01-03,0.01,3,181,0.4771596429810801
98663,Groovy NYC Chelsea Pad,520279,Peter Michael,Manhattan,Chelsea,40.74893,-73.99544,Entire home/apt,2.113943352306837,30,19,2018-06-11,0.19,1,189,0.6507627144606934
99085,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,522164,Wanda,Brooklyn,Fort Greene,40.68795,-73.97332,Entire home/apt,2.089905111439398,30,15,2019-05-01,0.15,1,189,0.4077184143892348
100186,Large Brand New Park Slope 1BR,526805,Mi,Brooklyn,Gowanus,40.66918,-73.99187,Entire home/apt,2.113943352306837,7,98,2019-06-28,0.99,1,35,0.6507627144606934
101053,Colorful Artistic Williamsburg Apt,530032,Lee And Tara,Brooklyn,Williamsburg,40.71125,-73.95613,Private room,2.0,3,31,2019-03-01,0.31,1,0,-0.3908557144169866
105469,Oceanfront Apartment in Rockaway,547386,Michelle,Queens,Rockaway Beach,40.58615,-73.81245,Private room,1.845098040014257,27,13,2015-09-21,0.13,1,335,-1.4324741432946666
105510,Private 1-Bedroom Apt in Townhouse,322716,Alex,Brooklyn,Crown Heights,40.67086,-73.94872,Entire home/apt,2.0,30,15,2019-01-05,0.16,5,282,-0.3908557144169866
106647,Tree lined block modern apartment,552679,Olivia,Brooklyn,Bedford-Stuyvesant,40.68505,-73.95684,Entire home/apt,2.130333768495006,2,86,2019-06-16,0.87,1,102,0.8243657859403067
107895,Riverside Charm with Fire Place,3088389,Kai,Manhattan,Upper West Side,40.77944,-73.98567,Entire home/apt,2.0791812460476247,5,49,2019-06-19,0.56,1,201,0.30355657150146675
112100,Sunny 3BR Apt Ideal for Family  ,572527,Marine,Brooklyn,Crown Heights,40.67539,-73.96093,Entire home/apt,2.2174839442139063,7,3,2013-01-01,0.03,1,157,1.8659842148179868
112304,Cozy Private Room in West Harlem!,573316,Kelli,Manhattan,Harlem,40.8054,-73.95189,Private room,1.954242509439325,1,1,2016-01-02,0.02,1,0,-0.7380618573762132
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,181376,Carol,Brooklyn,Fort Greene,40.69088,-73.97307,Private room,1.9777236052888478,2,163,2019-05-24,1.66,2,331,-0.5644587858965999
113945,Cozy room in Time Square!,275582,Natalia,Manhattan,Hell's Kitchen,40.75835,-73.99193,Private room,1.9294189257142926,10,116,2019-05-11,1.17,1,174,-0.9116649288558266
114969,"Manhattan Studio, Perfect Location",582598,Andrey,Manhattan,Midtown,40.75579,-73.96699,Entire home/apt,2.161368002234975,6,39,2018-09-24,0.4,1,0,1.1715719288995334
115678,Your Stunning Vacation Apartment!,127772,Will,Manhattan,Harlem,40.81822,-73.94095,Entire home/apt,1.99563519459755,1,320,2019-06-23,3.23,1,220,-0.42557632871290924
115748,1 BDRM Apt-Weekend Sublease,585166,Lilly,Queens,Astoria,40.76434,-73.92132,Entire home/apt,2.041392685158225,4,30,2019-06-16,0.32,1,363,-0.04364957145775991
116940,ROOM WITH A  KITCHENETTE,209460,Marylyn,Brooklyn,Crown Heights,40.67705,-73.94925,Entire home/apt,1.9030899869919435,3,225,2019-06-24,2.27,4,315,-1.08526800033544
117425,"Conveniently Located, Sunny Brooklyn Heights!",593115,LuLu,Brooklyn,Brooklyn Heights,40.69263,-73.99438,Entire home/apt,2.1760912590556813,30,95,2018-05-26,0.96,1,281,1.3451750003791467
118061,Style in Stuyvesant Heights,2248897,Roberta,Brooklyn,Bedford-Stuyvesant,40.68448,-73.92747,Entire home/apt,2.041392685158225,4,70,2019-06-28,0.75,1,283,-0.04364957145775991
118680,Spacious East Village apt near it all,599354,Bobby,Manhattan,East Village,40.73067,-73.98702,Private room,1.9395192526186185,2,0,,,1,0,-0.8422237002639813
121861,"Park Slope Apt:, Spacious 2 bedroom",611716,Elizabeth,Brooklyn,Park Slope,40.67644,-73.98082,Entire home/apt,2.2174839442139063,2,23,2016-05-02,0.23,2,7,1.8659842148179868
123784,NYC Studio for Rent in Townhouse,617990,Christopher,Manhattan,Harlem,40.80481,-73.94794,Entire home/apt,2.041392685158225,2,142,2019-06-16,1.44,2,301,-0.04364957145775991
125163,Authentic New York City Living ,622855,Rodney,Brooklyn,Bedford-Stuyvesant,40.68569,-73.93038,Private room,1.99563519459755,2,38,2019-06-03,0.54,2,307,-0.42557632871290924
126816,Gorgeous Upper West Side Apartment,620288,Eric,Manhattan,Upper West Side,40.79918,-73.96607,Private room,1.9294189257142926,1,3,2014-11-06,0.03,1,0,-0.9116649288558266
128975,City Room - Street View Apt,256161,Wayne,Manhattan,Harlem,40.81333,-73.94453,Entire home/apt,2.0863598306747484,1,116,2019-06-13,1.18,5,271,0.37299780009331207
131154,Cozy and Bright One Bedroom in BK,275563,Lauren,Brooklyn,Greenpoint,40.72473,-73.95199,Entire home/apt,2.2174839442139063,2,175,2019-07-07,1.79,1,139,1.8659842148179868
132516,Forest Hills Apt minutes to midtown Manhattan,85330,Jean,Queens,Forest Hills,40.70925,-73.85262,Entire home/apt,1.9867717342662448,3,28,2019-07-01,1.21,3,209,-0.4950175573047546
132695,Perfect Williamsburg Summer Haven,507186,Holly,Brooklyn,Williamsburg,40.71109,-73.94332,Entire home/apt,2.0969100130080562,2,15,2016-06-06,0.15,1,0,0.4771596429810801
133025,Midtown cozy convenient,653405,Tracy,Manhattan,Murray Hill,40.7463,-73.97926,Private room,2.113943352306837,4,105,2019-06-06,1.07,1,193,0.6507627144606934
135706,The Ground Studio - West Side,665013,Jeff,Manhattan,Chelsea,40.74488,-74.001,Entire home/apt,2.12057393120585,4,10,2017-01-01,0.1,1,0,0.7202039430525388
138216,Sunny and Spacious Designer's Home,674970,Michael,Brooklyn,Greenpoint,40.72212,-73.94254,Entire home/apt,2.1492191126553797,5,8,2018-07-08,0.21,1,9,1.0326894717158428
140425,Holiday Time in NY - Oh My!!,683975,Ivy,Brooklyn,Crown Heights,40.6755,-73.95878,Private room,1.8976270912904414,2,115,2017-05-25,1.18,1,0,-1.1199886146313627
141154,Affordable Furnished Apartment,686768,Mark,Brooklyn,Boerum Hill,40.6858,-73.9828,Entire home/apt,2.0791812460476247,3,232,2019-06-22,2.41,1,221,0.30355657150146675
142069,"EAST VILLAGE STUDIO, sunny & quiet",277747,Josh,Manhattan,East Village,40.72485,-73.97813,Entire home/apt,2.1760912590556813,4,22,2014-11-10,0.23,1,0,1.3451750003791467
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,299755,Jonathan,Manhattan,East Village,40.72217,-73.98419,Private room,1.9822712330395684,1,34,2016-01-05,0.58,1,0,-0.5297381716006773
145064,The Heart of Prime Williamsburg,404424,Oliver,Brooklyn,Williamsburg,40.71943,-73.9565,Entire home/apt,2.161368002234975,7,8,2014-06-06,0.08,1,0,1.1715719288995334
145994,Cozy 2 Bedroom with Private Garden,706418,Carolyn,Manhattan,Upper West Side,40.79264,-73.97294,Entire home/apt,1.9777236052888478,5,2,2018-07-06,0.08,1,0,-0.5644587858965999
148825,Best City Area Columbia U Upper West Side C Park,718349,B.,Manhattan,Upper West Side,40.79765,-73.96245,Entire home/apt,2.2174839442139063,2,191,2019-06-29,2.18,1,236,1.8659842148179868
149777,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,716306,"Dee, Dre & Mama Shelley",Bronx,Woodlawn,40.89747,-73.8639,Entire home/apt,1.8864907251724818,1,197,2019-06-23,2.49,1,309,-1.189429843223208
151199,Astoria-Private Home NYC-,722320,Gladys & Bob,Queens,Astoria,40.75725,-73.91098,Entire home/apt,2.110589710299249,1,414,2019-07-03,4.34,1,245,0.6160421001647708
151478,"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",216191,M,Brooklyn,Williamsburg,40.7102,-73.94495,Private room,1.9912260756924949,2,8,2018-12-11,0.09,4,0,-0.46029694300883195
152071,Park Slope Apartment,731855,Wendy,Brooklyn,Park Slope,40.67359,-73.97904,Entire home/apt,2.1760912590556813,2,0,,,1,8,1.3451750003791467
152078,CHARMING PRIVATE BEDROOM EAST VILLAGE,731904,Ewelina,Manhattan,East Village,40.72674,-73.9782,Private room,1.9777236052888478,7,25,2019-02-12,0.3,1,359,-0.5644587858965999
153405,Greenpoint Spacious Loft,737585,Pat,Brooklyn,Greenpoint,40.72937,-73.95671,Entire home/apt,2.0969100130080562,2,104,2019-06-16,1.09,1,22,0.4771596429810801
154934,Harlem/Hamilton Heights Cozy Room,745069,Kimberly,Manhattan,Harlem,40.82426,-73.9463,Private room,1.8750612633917,3,38,2018-05-08,0.42,3,365,-1.2588710718150533
157673,Large  Loft Style  Studio  Space,757166,Tokunbo,Brooklyn,Bedford-Stuyvesant,40.68101,-73.94081,Entire home/apt,1.8573324964312685,31,88,2019-06-16,0.91,1,164,-1.3630329147028213
158061,Hancock Town House!-Stuyvesant Mews,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.68669,-73.91989,Private room,2.2174839442139063,1,27,2017-10-08,0.28,4,311,1.8659842148179868
158176,Entire Apt in Heart of Williamsburg,573065,Laura,Brooklyn,Williamsburg,40.71534,-73.95914,Entire home/apt,2.2174839442139063,5,117,2019-06-29,1.28,1,23,1.8659842148179868
158290,Clinton Hill + Free Coffee = #smile,759583,Pepe,Brooklyn,Clinton Hill,40.68288,-73.96024,Private room,1.8750612633917,3,43,2019-05-20,0.44,2,365,-1.2588710718150533
158913,"Nice, cozy, neat apt Greenpoint,BK",762563,Lennny & Megan,Brooklyn,Greenpoint,40.72489,-73.95494,Entire home/apt,2.113943352306837,5,4,2015-03-13,0.05,1,0,0.6507627144606934
158955,PRIVATE and SUNNY Williamsburg Apt!,465589,Amia,Brooklyn,Williamsburg,40.70867,-73.94284,Entire home/apt,2.143014800254095,2,385,2019-06-29,4.0,1,222,0.9632482431239975
159749,Purple Room for 2/3 in brownstone $1450 per month,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.67963,-73.93908,Private room,1.9444826721501687,1,64,2019-07-01,0.68,3,238,-0.8075030859680586
159815,Red Room for two in Brownstone for $1355/mo,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.6798,-73.93908,Private room,1.9030899869919435,1,39,2019-06-24,0.41,3,218,-1.08526800033544
159913,"Chelsea living, 2BR best location",759883,Kaye,Manhattan,Chelsea,40.74346,-73.99882,Private room,2.1760912590556813,2,37,2019-07-03,1.79,1,0,1.3451750003791467
161394,Surfer room 15mins to downtown NYC!,772300,Alain,Brooklyn,Williamsburg,40.71309,-73.94128,Private room,1.954242509439325,6,3,2014-08-31,0.03,1,0,-0.7380618573762132
162508,Beautiful Brooklyn Oasis ,776645,Placid,Brooklyn,Crown Heights,40.67212,-73.9506,Entire home/apt,2.113943352306837,2,29,2019-06-28,0.35,1,119,0.6507627144606934
163627,Blue Room in Awesome Artist's Apartment!,242506,Jsun,Brooklyn,Williamsburg,40.71023,-73.96665,Private room,1.9493900066449128,3,205,2017-12-31,2.31,3,0,-0.772782471672136
