location,size,total_sqft,bath,price,bhk,price_per_sqft,zscore
Mahadevpura,2 BHK,1451.0,2.0,90.0,2,6202,-0.0844271677240993
Anekal,2 Bedroom,1200.0,1.0,36.0,2,3000,-0.9988319267047271
Begur Road,2 BHK,1160.0,2.0,44.0,2,3793,-0.7723725344899744
Kanakpura Road,2 BHK,950.0,2.0,40.0,2,4210,-0.653288591799493
other,3 BHK,1629.0,3.0,79.0,3,4849,-0.4708074422090429
Vijayanagar,3 BHK,1580.0,2.0,134.0,3,8481,0.5663937085147672
Vijayanagar,3 BHK,1826.0,3.0,121.0,3,6626,0.036655785994759583
7th Phase JP Nagar,2 BHK,1245.0,2.0,94.0,2,7550,0.3005252417405747
Raja Rajeshwari Nagar,2 BHK,1145.0,2.0,45.79,2,3999,-0.7135444956548685
Sompura,2 BHK,825.0,2.0,33.0,2,4000,-0.7132589226508146
Yeshwanthpur,3 BHK,1693.0,3.0,108.0,3,6379,-0.0338807460065568
Electronics City Phase 1,2 BHK,1113.27,2.0,53.0,2,4760,-0.4962234395698411
other,2 BHK,1460.0,2.0,58.0,2,3972,-0.7212549667643242
Doddathoguru,2 BHK,1050.0,2.0,32.0,2,3047,-0.9854099955141932
Dodda Nekkundi,2 BHK,1260.0,2.0,55.0,2,4365,-0.6090247761711366
Hosur Road,2 BHK,1656.0,2.0,120.0,2,7246,0.21371104850818531
Chandapura,3 BHK,1208.0,3.0,45.0,3,3725,-0.7917914987656406
Whitefield,3 BHK,1910.0,3.0,161.0,3,8429,0.5515439123039638
Whitefield,4 BHK,3252.0,4.0,230.0,4,7072,0.16402134580280456
Battarahalli,2 Bedroom,1200.0,2.0,65.0,2,5416,-0.30888754891047454
7th Phase JP Nagar,2 BHK,1175.0,2.0,82.0,2,6978,0.13717748342173677
Bannerghatta Road,4 Bedroom,1200.0,2.0,125.0,4,10416,1.1189774713590879
Sultan Palaya,2 Bedroom,550.0,1.0,62.0,2,11272,1.363427962829237
other,2 BHK,1185.0,2.0,38.0,2,3206,-0.9400038878696211
Kengeri,2 BHK,750.0,2.0,38.0,2,5066,-0.4088381003293439
Kanakpura Road,3 BHK,1550.0,3.0,64.5,3,4161,-0.6672816689981347
other,3 BHK,1760.0,3.0,88.0,3,5000,-0.42768591859690214
Billekahalli,2 BHK,1125.0,2.0,62.0,2,5511,-0.28175811352535285
Nagarbhavi,3 Bedroom,1350.0,3.0,150.0,3,11111,1.317450709176557
Anandapura,2 Bedroom,1000.0,2.0,55.0,2,5500,-0.2848994165699459
Bommasandra Industrial Area,2 BHK,1090.0,2.0,31.48,2,2888,-1.0308161031587653
TC Palaya,2 Bedroom,1200.0,2.0,60.0,2,5000,-0.42768591859690214
Budigere,3 BHK,1991.0,4.0,103.0,3,5173,-0.3782817888955753
Ambalipura,2 BHK,1105.0,2.0,75.0,2,6787,0.0826330396474395
Hoodi,2 BHK,985.0,2.0,67.0,2,6802,0.08691663470824819
Chandapura,6 Bedroom,1533.0,5.0,85.0,6,5544,-0.27233420439157374
Balagere,3 BHK,1590.0,3.0,79.0,3,4968,-0.43682425472662734
CV Raman Nagar,2 BHK,1120.0,2.0,55.0,2,4910,-0.45338748896175424
other,2 BHK,1069.0,2.0,55.0,2,5144,-0.3865634060131387
Marathahalli,3 BHK,1933.0,3.0,140.0,3,7242,0.21256875649196968
Hosur Road,2 BHK,1194.0,2.0,69.0,2,5778,-0.20551012144295822
Brookefield,2 BHK,1150.0,2.0,69.0,2,6000,-0.14211291454298963
Yelenahalli,2 BHK,1240.0,2.0,47.12,2,3800,-0.7703735234615972
Raja Rajeshwari Nagar,2 BHK,1419.0,2.0,48.1,2,3389,-0.8877440281277551
other,3 BHK,2150.0,4.0,240.0,3,11162,1.3320149323833066
other,3 BHK,1450.0,3.0,55.0,3,3793,-0.7723725344899744
other,3 BHK,1630.0,3.0,68.29,3,4189,-0.6592856248846252
Dasanapura,2 BHK,708.0,1.0,40.0,2,5649,-0.24234903896591292
Kasavanhalli,3 Bedroom,1000.0,4.0,110.0,3,11000,1.2857521057265728
Whitefield,4 Bedroom,11890.0,4.0,700.0,4,5887,-0.17438266400108174
Bellandur,2 BHK,1250.0,2.0,76.0,2,6080,-0.11926707421867663
7th Phase JP Nagar,3 BHK,1400.0,2.0,95.0,3,6785,0.08206189363933167
Sarjapur  Road,3 BHK,1670.0,2.0,57.0,3,3413,-0.8808902760304612
Ardendale,3 BHK,1750.0,3.0,100.0,3,5714,-0.22378679370240862
Vittasandra,2 BHK,1404.0,2.0,71.0,2,5056,-0.411693830369883
Hoodi,3 BHK,1715.0,2.0,95.0,3,5539,-0.2737620694118433
Electronic City,1 BHK,630.0,1.0,34.65,1,5500,-0.2848994165699459
Harlur,3 BHK,1752.12,3.0,135.0,3,7704,0.34450348436487727
Hulimavu,3 BHK,1650.0,3.0,78.0,3,4727,-0.5056473487036203
Raja Rajeshwari Nagar,2 BHK,1295.0,2.0,55.47,2,4283,-0.6324417625035573
Sarjapur  Road,2 BHK,1346.0,2.0,74.03,2,5500,-0.2848994165699459
Hormavu,2 BHK,1150.0,2.0,55.0,2,4782,-0.48994083348065504
other,4 Bedroom,3309.0,4.0,325.0,4,9821,0.94906153394701
Chandapura,3 BHK,1190.0,2.0,30.35,3,2550,-1.1273397785289878
AECS Layout,3 BHK,1620.0,3.0,98.0,3,6049,-0.12811983734434793
Marathahalli,2 BHK,950.0,2.0,46.96,2,4943,-0.44396357982797513
other,11 BHK,5000.0,9.0,360.0,11,7200,0.20057469032170536
Harlur,3 BHK,2450.0,3.0,120.0,3,4897,-0.4570999380144551
Electronic City Phase II,3 BHK,1220.0,2.0,35.23,3,2887,-1.0311016761628191
other,2 BHK,850.0,2.0,30.0,2,3529,-0.8477638075602074
Padmanabhanagar,2 BHK,1020.0,2.0,63.0,2,6176,-0.09185206582950103
Chikkalasandra,2 BHK,1100.0,2.0,50.0,2,4545,-0.5576216354414323
other,2 BHK,1150.0,2.0,126.0,2,10956,1.2731868935482007
Hebbal,3 BHK,1760.0,2.0,130.0,3,7386,0.2536912690757331
Ambalipura,3 BHK,1800.0,3.0,110.0,3,6111,-0.11041431109300534
Akshaya Nagar,2 BHK,1070.0,2.0,54.0,2,5046,-0.4145495604104221
Vidyaranyapura,2 Bedroom,1440.0,2.0,95.0,2,6597,0.028374168877196123
Amruthahalli,2 BHK,900.0,2.0,40.0,2,4444,-0.5864645088508774
Whitefield,2 BHK,1130.0,2.0,42.16,2,3730,-0.790363633745371
Koramangala,2 BHK,1320.0,2.0,165.0,2,12500,1.7141116118074415
Kodigehalli,2 BHK,1270.0,2.0,98.0,2,7716,0.3479303604135242
other,2 BHK,1200.0,2.0,62.0,2,5166,-0.38028079992395264
other,4 BHK,4800.0,4.0,235.0,4,4895,-0.45767108402256296
other,2 BHK,1200.0,2.0,74.0,2,6166,-0.09470779587004016
Subramanyapura,2 BHK,929.0,2.0,50.17,2,5400,-0.3134567169753371
Kenchenahalli,5 Bedroom,500.0,3.0,65.0,5,13000,1.8568981138343978
other,3 BHK,1464.0,3.0,56.0,3,3825,-0.7632341983602493
7th Phase JP Nagar,4 BHK,3600.0,4.0,400.0,4,11111,1.317450709176557
other,4 Bedroom,2000.0,4.0,99.0,4,4950,-0.4419645687995977
Chikkalasandra,2 BHK,1208.0,2.0,49.0,2,4056,-0.6972668344237956
Hebbal Kempapura,2 BHK,1130.0,2.0,60.0,2,5309,-0.3394438603442432
other,3 BHK,1753.0,3.0,120.0,3,6845,0.09919627388256642
Old Madras Road,5 BHK,4500.0,7.0,337.0,5,7488,0.2828197154892321
Banjara Layout,3 Bedroom,600.0,3.0,58.0,3,9666,0.9047977183186535
Hoodi,2 BHK,1196.0,2.0,94.42,2,7894,0.3987623551351206
5th Phase JP Nagar,2 BHK,1150.0,3.0,52.5,2,4565,-0.551910175360354
Electronic City,2 BHK,1128.0,2.0,63.0,2,5585,-0.2606257112253633
other,2 BHK,1000.0,2.0,53.0,2,5300,-0.3420140173807284
Yelahanka,2 BHK,1035.0,2.0,45.0,2,4347,-0.6141650902441069
Kereguddadahalli,2 BHK,950.0,2.0,32.0,2,3368,-0.8937410612128873
Bisuvanahalli,3 BHK,1075.0,2.0,36.0,3,3348,-0.8994525212939656
Whitefield,2 BHK,1040.0,2.0,48.5,2,4663,-0.5239240209630707
other,2 Bedroom,720.0,2.0,45.0,2,6250,-0.0707196635295115
Lingadheeranahalli,3 BHK,1511.0,3.0,95.0,3,6287,-0.06015346237951675
other,3 BHK,1300.0,3.0,58.0,3,4461,-0.5816097677819609
Hoodi,3 BHK,1545.0,3.0,68.75,3,4449,-0.5850366438306079
Shampura,1 BHK,375.0,2.0,26.0,1,6933,0.12432669823931072
Vidyaranyapura,2 BHK,1062.0,2.0,38.0,2,3578,-0.8337707303615657
other,2 BHK,1115.0,2.0,40.0,2,3587,-0.8312005733250805
JP Nagar,2 BHK,1000.0,2.0,35.0,2,3500,-0.8560454246777709
Kambipura,2 BHK,883.0,2.0,45.0,2,5096,-0.40027091020772654
Sarjapur  Road,2 BHK,1195.0,2.0,70.0,2,5857,-0.18294985412269912
other,1 Bedroom,700.0,1.0,41.0,1,5857,-0.18294985412269912
Vittasandra,2 BHK,1246.0,2.0,67.0,2,5377,-0.3200248960685771
other,4 BHK,1600.0,4.0,80.0,4,5000,-0.42768591859690214
Haralur Road,4 BHK,2805.0,5.0,154.0,4,5490,-0.287755146610485
Begur Road,3 BHK,1584.0,3.0,65.0,3,4103,-0.6838449032332616
Sector 7 HSR Layout,4 Bedroom,3000.0,5.0,275.0,4,9166,0.7620112162916973
Hosur Road,3 BHK,1175.0,2.0,48.0,3,4085,-0.6889852173062321
other,3 BHK,1595.0,3.0,115.0,3,7210,0.20343042036224449
other,2 BHK,1353.0,2.0,110.0,2,8130,0.466157584091844
Electronic City,3 BHK,1599.0,3.0,125.0,3,7817,0.37677323382296934
Whitefield,2 BHK,1150.0,2.0,70.0,2,6086,-0.11755363619435316
Jakkur,4 BHK,5230.0,6.0,465.0,4,8891,0.6834786401768713
KR Puram,2 BHK,1155.0,2.0,42.74,2,3700,-0.7989308238669883
other,1 BHK,1200.0,2.0,85.0,1,7083,0.1671626488473976
Thanisandra,4 BHK,3000.0,4.0,120.0,4,4000,-0.7132589226508146
Rajiv Nagar,3 BHK,1867.0,3.0,160.0,3,8569,0.5915241328715115
Ramagondanahalli,2 BHK,1251.0,2.0,47.0,2,3756,-0.7829387356399693
other,2 BHK,1028.0,2.0,45.5,2,4426,-0.5916048229238479
Arekere,2 BHK,1222.0,2.0,45.0,2,3682,-0.8040711379399588
Bannerghatta Road,3 BHK,1170.0,2.0,66.0,3,5641,-0.2446336229983442
Hebbal,3 BHK,2400.0,4.0,245.0,3,10208,1.059578286515874
other,3 BHK,1385.0,2.0,48.48,3,3500,-0.8560454246777709
HSR Layout,2 BHK,1372.0,2.0,68.0,2,4956,-0.4402511307752743
Magadi Road,3 BHK,1282.0,2.0,49.0,3,3822,-0.7640909173724111
Mico Layout,9 BHK,5000.0,9.0,210.0,9,4200,-0.6561443218400321
Kanakpura Road,2 BHK,1135.0,2.0,39.73,2,3500,-0.8560454246777709
Whitefield,3 BHK,1768.0,3.0,101.0,3,5712,-0.22435793971051643
other,3 BHK,1325.0,2.0,90.0,3,6792,0.08406090466770906
Electronic City,3 BHK,1599.0,3.0,99.0,3,6191,-0.08756847076869234
Whitefield,3 Bedroom,1500.0,3.0,61.95,3,4130,-0.676134432123806
Uttarahalli,2 BHK,1286.0,2.0,63.0,2,4898,-0.4568143650104012
Kammanahalli,5 BHK,2845.0,5.0,140.0,5,4920,-0.4505317589212151
other,3 BHK,1600.0,2.0,50.0,3,3125,-0.9631353011979881
Hennur Road,2 BHK,1317.5,2.0,63.77,2,4840,-0.47337759924552814
Hebbal,3 BHK,3450.0,5.0,260.0,3,7536,0.29652721968381995
Munnekollal,2 BHK,1102.0,2.0,53.67,2,4870,-0.46481040912391075
Yelahanka,2 BHK,1350.0,2.0,54.0,2,4000,-0.7132589226508146
Banashankari,3 BHK,1200.0,2.0,42.0,3,3500,-0.8560454246777709
Hosa Road,6 Bedroom,1300.0,6.0,145.0,6,11153,1.3294447753468215
other,2 Bedroom,1800.0,1.0,80.0,2,4444,-0.5864645088508774
Chikkabanavar,2 BHK,950.0,2.0,40.0,2,4210,-0.653288591799493
Kanakpura Road,1 BHK,525.0,1.0,27.25,1,5190,-0.37342704782665875
Attibele,2 BHK,656.0,2.0,25.0,2,3810,-0.767517793421058
Marathahalli,4 Bedroom,1780.0,4.0,175.0,4,9831,0.9519172639875491
other,2 BHK,1056.0,2.0,80.0,2,7575,0.30766456684192256
Bannerghatta Road,1 BHK,595.0,1.0,33.32,1,5600,-0.25634211616455466
other,2 BHK,1080.0,2.0,50.0,2,4629,-0.5336335031009036
7th Phase JP Nagar,3 BHK,2225.0,3.0,160.0,3,7191,0.19800453328522014
Electronics City Phase 1,3 BHK,1490.0,3.0,84.0,3,5637,-0.24577591501455986
Sarjapur  Road,3 BHK,1550.0,3.0,100.0,3,6451,-0.0133194897146751
other,2 BHK,1160.0,2.0,55.0,2,4741,-0.5016493266468655
Whitefield,4 Bedroom,4144.0,4.0,315.0,4,7601,0.31508946494732426
Sarjapur  Road,3 BHK,2100.0,3.0,125.0,3,5952,-0.15582041873757743
Vittasandra,2 BHK,1404.0,2.0,69.3,2,4935,-0.44624816386040644
Sarjapur  Road,4 Bedroom,2230.0,4.0,225.0,4,10089,1.0255950990334586
other,3 BHK,1544.0,3.0,120.0,3,7772,0.3639224486405433
Banashankari Stage III,3 BHK,1305.0,2.0,58.7,3,4498,-0.5710435666319662
Marathahalli,2 BHK,1230.0,2.0,80.0,2,6504,0.001815879500182261
other,2 Bedroom,1200.0,2.0,65.0,2,5416,-0.30888754891047454
Harlur,3 BHK,1460.0,3.0,73.0,3,5000,-0.42768591859690214
Gottigere,2 BHK,967.0,2.0,45.0,2,4653,-0.5267797510036097
other,1 Bedroom,540.0,1.0,36.0,1,6666,0.04807870615691608
Hormavu,1 BHK,715.0,1.0,46.0,1,6433,-0.018459803787645526
Whitefield,3 BHK,2500.0,3.0,313.0,3,12520,1.7198230718885197
other,3 BHK,1578.0,3.0,180.0,3,11406,1.4016947453724613
Mysore Road,2 BHK,1020.0,2.0,48.95,2,4799,-0.48508609241173856
Jigani,2 BHK,1020.0,2.0,40.0,2,3921,-0.7358191899710737
Koramangala,2 BHK,1253.0,2.0,102.0,2,8140,0.4690133141323831
other,2 BHK,1180.0,2.0,42.0,2,3559,-0.83919661743859
Nehru Nagar,2 BHK,961.0,2.0,38.0,2,3954,-0.7263952808372945
Kanakapura,3 BHK,1419.0,3.0,75.0,3,5285,-0.34629761244153706
Harlur,3 BHK,1709.0,3.0,150.0,3,8777,0.6509233177147253
other,2 Bedroom,1600.0,2.0,115.0,2,7187,0.19686224126900448
other,1 BHK,416.0,1.0,18.5,1,4447,-0.5856077898387158
Sanjay nagar,2 BHK,1100.0,2.0,98.0,2,8909,0.6886189542498418
HSR Layout,3 BHK,1430.0,2.0,65.0,3,4545,-0.5576216354414323
other,2 BHK,1260.0,2.0,45.0,2,3571,-0.8357697413899431
other,3 BHK,1630.0,3.0,85.0,3,5214,-0.36657329572936487
Sarjapur  Road,3 BHK,1249.0,3.0,44.71,3,3579,-0.8334851573575117
Kalena Agrahara,3 BHK,1450.0,2.0,85.0,3,5862,-0.18152198910242956
Konanakunte,3 BHK,2791.0,3.0,223.0,3,7989,0.4258917905202423
other,1 BHK,834.0,1.0,60.0,1,7194,0.19886125229738189
other,3 Bedroom,1125.0,4.0,70.0,3,6222,-0.07871570764302106
Arekere,3 BHK,2060.0,3.0,140.0,3,6796,0.0852031966839247
Gottigere,2 BHK,891.0,2.0,25.0,2,2805,-1.05451866249524
Raja Rajeshwari Nagar,2 BHK,1133.0,2.0,49.07,2,4330,-0.6190198313130235
Bisuvanahalli,3 BHK,1075.0,2.0,37.0,3,3441,-0.8728942319169517
other,4 BHK,3000.0,5.0,260.0,4,8666,0.619224714264741
Vidyaranyapura,2 BHK,1200.0,2.0,55.0,2,4583,-0.5467698612873836
Thanisandra,2 BHK,1075.0,2.0,45.8,2,4260,-0.6390099415967974
Kaggadasapura,2 BHK,1140.0,2.0,40.0,2,3508,-0.8537608406453395
other,6 Bedroom,2160.0,5.0,250.0,6,11574,1.4496710100535186
Raja Rajeshwari Nagar,2 BHK,1090.0,2.0,42.0,2,3853,-0.7552381542467398
R.T. Nagar,4 Bedroom,1500.0,4.0,70.0,4,4666,-0.5230673019509089
Whitefield,4 BHK,4104.0,4.0,360.0,4,8771,0.6492098796904019
Whitefield,3 BHK,1790.0,3.0,100.0,3,5586,-0.2603401382213094
Hebbal,3 BHK,1920.0,3.0,134.0,3,6979,0.13746305642579068
HRBR Layout,2 BHK,1374.0,2.0,95.0,2,6914,0.11890081116228639
Bannerghatta Road,3 BHK,1445.0,3.0,95.0,3,6574,0.021805989783956134
Kanakapura,1 BHK,711.0,1.0,36.0,1,5063,-0.40969481934150564
Tumkur Road,3 BHK,1500.0,3.0,95.0,3,6333,-0.04701710419303678
Whitefield,3 BHK,1720.0,3.0,100.0,3,5813,-0.19551506630107127
Vasanthapura,3 BHK,1400.0,3.0,60.0,3,4285,-0.6318706164954495
Kundalahalli,2 BHK,1030.0,2.0,49.0,2,4757,-0.4970801585820029
Mysore Road,2 BHK,1200.0,2.0,85.0,2,7083,0.1671626488473976
other,3 BHK,1375.0,3.0,70.0,3,5090,-0.40198434823205
Hegde Nagar,2 Bedroom,1050.0,1.0,56.0,2,5333,-0.3325901082469493
Jalahalli,3 BHK,2250.0,3.0,160.0,3,7111,0.17515869296090714
Bellandur,2 BHK,1000.0,2.0,50.0,2,5000,-0.42768591859690214
other,1 BHK,469.0,1.0,25.0,1,5330,-0.333446827259111
Marathahalli,4 BHK,3800.0,4.0,250.0,4,6578,0.022948281800171784
Kambipura,2 BHK,883.0,2.0,29.0,2,3284,-0.917729193553416
GM Palaya,3 BHK,1820.0,2.0,86.0,3,4725,-0.5062184947117281
Singasandra,3 BHK,1440.0,2.0,65.0,3,4513,-0.5667599715711575
other,6 BHK,3600.0,4.0,160.0,6,4444,-0.5864645088508774
Malleshwaram,4 BHK,2500.0,5.0,325.0,4,13000,1.8568981138343978
Mahadevpura,2 BHK,1225.0,2.0,48.0,2,3918,-0.7366759089832354
Chikkalasandra,2 BHK,875.0,2.0,52.8,2,6034,-0.13240343240515662
Jalahalli East,1 BHK,750.0,1.0,40.0,1,5333,-0.3325901082469493
6th Phase JP Nagar,2 BHK,1180.0,2.0,80.0,2,6779,0.0803484556150082
Haralur Road,2 BHK,1194.0,2.0,47.0,2,3936,-0.731535594910265
Hennur Road,3 BHK,1500.0,2.0,62.0,3,4133,-0.6752777131116442
other,2 BHK,1160.0,2.0,52.2,2,4500,-0.5704724206238584
Hosakerehalli,3 BHK,2378.0,3.0,262.0,3,11017,1.2906068467954894
Sarjapur,2 BHK,1128.0,2.0,60.0,2,5319,-0.33658813030370405
Hebbal,3 BHK,1500.0,3.0,150.0,3,10000,1.0001791016726602
other,3 BHK,1220.0,2.0,35.23,3,2887,-1.0311016761628191
Sarjapur  Road,2 BHK,1210.0,2.0,58.0,2,4793,-0.486799530436062
Kanakpura Road,3 BHK,1100.0,2.0,58.0,3,5272,-0.3500100614942379
Bommasandra,3 BHK,1200.0,3.0,46.0,3,3833,-0.760949614327818
Haralur Road,4 BHK,3385.0,5.0,260.0,4,7680,0.3376497322675833
other,3 BHK,1641.0,3.0,66.0,3,4021,-0.7072618895656825
Horamavu Agara,2 BHK,1200.0,2.0,45.0,2,3750,-0.7846521736642927
Raja Rajeshwari Nagar,2 BHK,1260.0,2.0,67.39,2,5348,-0.32830651318614057
Mahadevpura,3 BHK,1720.0,3.0,78.0,3,4534,-0.5607629384860253
Yelahanka,2 BHK,1132.5,2.0,48.13,2,4249,-0.6421512446413904
Yelahanka,2 BHK,1210.0,2.0,45.98,2,3800,-0.7703735234615972
Indira Nagar,4 Bedroom,2200.0,4.0,200.0,4,9090,0.7403076679835999
Bisuvanahalli,3 BHK,1075.0,2.0,45.0,3,4186,-0.6601423438967869
Thanisandra,3 BHK,1702.0,3.0,130.0,3,7638,0.325655666097319
other,2 BHK,1630.0,2.0,200.0,2,12269,1.6481442478709878
Raja Rajeshwari Nagar,2 BHK,1141.0,2.0,38.55,2,3378,-0.8908853311723481
other,3 BHK,2072.0,3.0,108.0,3,5212,-0.3671444417374727
other,3 Bedroom,1200.0,2.0,70.0,3,5833,-0.189803606219993
other,3 BHK,1350.0,3.0,77.0,3,5703,-0.22692809674700165
other,4 Bedroom,4046.0,4.0,445.0,4,10998,1.285180959718465
other,3 BHK,1180.0,2.0,78.34,3,6638,0.04008266204340653
other,2 BHK,1355.0,2.0,115.0,2,8487,0.5681071465390908
other,1 Bedroom,600.0,1.0,50.0,1,8333,0.5241289039147882
Hormavu,7 Bedroom,1200.0,7.0,150.0,7,12500,1.7141116118074415
Bannerghatta Road,3 BHK,1640.0,2.0,120.0,3,7317,0.23398673179601312
other,5 Bedroom,1200.0,5.0,100.0,5,8333,0.5241289039147882
Kodichikkanahalli,3 BHK,1190.0,2.0,57.0,3,4789,-0.4879418224522777
Marathahalli,2 BHK,1019.0,2.0,49.85,2,4892,-0.4585278030347247
other,3 BHK,1875.0,3.0,165.0,3,8800,0.6574914968079654
Akshaya Nagar,3 BHK,1250.0,3.0,40.0,3,3200,-0.9417173258939446
Brookefield,3 Bedroom,1200.0,3.0,140.0,3,11666,1.4759437264264785
Whitefield,2 BHK,1140.0,2.0,56.0,2,4912,-0.4528163429536464
Lingadheeranahalli,3 BHK,1683.0,3.0,109.0,3,6476,-0.006180164613327288
Kaggadasapura,3 BHK,1515.0,3.0,83.3,3,5498,-0.2854705625780537
Hoodi,4 BHK,2118.0,4.0,111.0,4,5240,-0.3591483976239631
Bannerghatta Road,4 Bedroom,1380.0,3.0,58.0,4,4202,-0.6555731758319243
Varthur Road,2 BHK,1083.0,2.0,61.75,2,5701,-0.22749924275510947
other,2 Bedroom,600.0,2.0,55.0,2,9166,0.7620112162916973
other,3 BHK,2300.0,3.0,120.0,3,5217,-0.3657165767172031
other,2 BHK,1240.0,2.0,60.0,2,4838,-0.47394874525363595
other,3 BHK,1750.0,3.0,120.0,3,6857,0.10262314993121337
other,2 BHK,1230.0,2.0,43.48,2,3534,-0.8463359425399378
Anjanapura,3 Bedroom,1500.0,3.0,139.0,3,9266,0.7905685166970886
Abbigere,2 BHK,985.0,2.0,40.39,2,4100,-0.6847016222454234
Tindlu,3 Bedroom,1500.0,2.0,87.0,3,5800,-0.19922751535377214
Electronic City,2 BHK,1125.0,2.0,32.49,2,2888,-1.0308161031587653
other,2 BHK,950.0,2.0,44.0,2,4631,-0.5330623570927958
Kothanur,3 BHK,1580.0,3.0,76.0,3,4810,-0.4819447893671455
other,3 Bedroom,1092.0,2.0,98.5,3,9020,0.7203175576998261
Electronic City Phase II,2 BHK,1090.0,2.0,28.34,2,2600,-1.1130611283262921
Hennur Road,3 Bedroom,2264.0,3.0,159.0,3,7022,0.14974269560010894
Kammasandra,2 BHK,810.0,2.0,24.5,2,3024,-0.9919781746074332
other,2 BHK,1045.0,2.0,45.0,2,4306,-0.6258735834103174
Hebbal,2 BHK,1337.0,2.0,82.0,2,6133,-0.10413170500381927
Chandapura,2 BHK,1200.0,2.0,32.0,2,2666,-1.094213310058734
Koramangala,3 BHK,1580.0,3.0,160.0,3,10126,1.0361613001834533
Begur Road,3 BHK,1500.0,2.0,54.0,3,3600,-0.8274881242723796
Whitefield,3 BHK,1640.0,4.0,91.0,3,5548,-0.27119191237535806
other,3 BHK,1570.0,3.0,62.0,3,3949,-0.7278231458575641
Gubbalala,3 BHK,1470.0,2.0,82.0,3,5578,-0.26262472225374073
Kengeri,2 BHK,1160.0,2.0,40.61,2,3500,-0.8560454246777709
7th Phase JP Nagar,2 BHK,1050.0,2.0,71.0,2,6761,0.07520814154203777
other,3 BHK,1855.0,3.0,225.0,3,12129,1.60816402730344
Bannerghatta Road,3 BHK,1460.0,2.0,90.0,3,6164,-0.09527894187814799
Hulimavu,3 BHK,1823.0,3.0,100.0,3,5485,-0.28918301163075455
Electronic City,2 BHK,1094.0,2.0,42.0,2,3839,-0.7592361763034945
Budigere,2 BHK,1153.0,2.0,57.0,2,4943,-0.44396357982797513
other,3 BHK,1325.0,3.0,57.0,3,4301,-0.627301448430587
Parappana Agrahara,4 Bedroom,1200.0,3.0,85.0,4,7083,0.1671626488473976
Jakkur,3 BHK,1590.0,2.0,125.0,3,7861,0.3893384460013415
other,5 Bedroom,1210.0,4.0,160.0,5,13223,1.9205808937384203
other,2 BHK,1202.0,2.0,48.0,2,3993,-0.715257933679192
Haralur Road,2 BHK,1202.0,2.0,53.0,2,4409,-0.5964595639927645
other,2 BHK,1200.0,2.0,62.5,2,5208,-0.3682867337536883
Panathur,3 BHK,1688.0,3.0,118.0,3,6990,0.14060435947038374
Kaval Byrasandra,2 BHK,1020.0,2.0,52.0,2,5098,-0.3996997641996187
Sarjapur,2 BHK,1185.0,2.0,47.0,2,3966,-0.7229684047886477
Ramagondanahalli,2 BHK,1235.0,2.0,52.04,2,4213,-0.6524318727873313
Banashankari,2 BHK,1077.0,2.0,37.64,2,3494,-0.8577588627020943
Kengeri Satellite Town,3 BHK,1415.0,2.0,66.0,3,4664,-0.5236384479590167
EPIP Zone,3 BHK,2330.0,3.0,162.0,3,6952,0.12975258531633505
Whitefield,2 BHK,805.0,2.0,35.0,2,4347,-0.6141650902441069
other,1 BHK,425.0,1.0,20.03,1,4712,-0.5099309437644289
Whitefield,2 BHK,1155.0,2.0,59.95,2,5190,-0.37342704782665875
Anekal,2 BHK,656.0,2.0,22.0,2,3353,-0.898024656273696
other,2 BHK,1100.0,2.0,48.0,2,4363,-0.6095959221792444
Mahadevpura,2 BHK,1150.0,2.0,52.0,2,4521,-0.5644753875387262
other,1 Bedroom,600.0,1.0,60.0,1,10000,1.0001791016726602
other,2 BHK,1468.0,2.0,140.0,2,9536,0.8676732277916449
other,4 Bedroom,4300.0,5.0,550.0,4,12790,1.796927782983076
Whitefield,3 BHK,2280.0,4.0,126.0,3,5526,-0.27747451846454413
Hegde Nagar,2 BHK,1341.0,2.0,97.0,2,7233,0.20999859945548446
Jakkur,2 BHK,1279.0,2.0,77.0,2,6020,-0.13640145446191138
Electronic City Phase II,4 BHK,2225.0,4.0,98.88,4,4444,-0.5864645088508774
Thanisandra,2 BHK,1185.0,2.0,43.51,2,3671,-0.8072124409845518
other,3 BHK,1750.0,3.0,85.0,3,4857,-0.4685228581766116
Kudlu,2 BHK,1152.0,2.0,53.5,2,4644,-0.529349908040095
Hulimavu,2 BHK,1300.0,2.0,36.0,2,2769,-1.064799290641181
Varthur Road,4 Bedroom,2760.0,4.0,155.0,4,5615,-0.25205852110374594
5th Phase JP Nagar,2 BHK,1070.0,2.0,39.0,2,3644,-0.8149229120940075
Uttarahalli,2 BHK,1101.0,2.0,45.0,2,4087,-0.6884140712981243
other,2 BHK,775.0,2.0,55.0,2,7096,0.17087509790009844
Yeshwanthpur,1 BHK,667.0,1.0,36.85,1,5524,-0.278045664472652
Electronic City,2 BHK,1070.0,2.0,55.0,2,5140,-0.3877056980293544
Old Airport Road,3 BHK,1875.0,2.0,110.0,3,5866,-0.1803796970862139
Kundalahalli,2 BHK,735.0,2.0,57.99,2,7889,0.39733449011485106
Koramangala,3 BHK,1750.0,3.0,130.0,3,7428,0.2656853352459974
Marathahalli,2 BHK,1215.0,2.0,67.0,2,5514,-0.2809013945131911
Vishwapriya Layout,2 BHK,820.0,2.0,30.0,2,3658,-0.8109248900372527
