location,size,total_sqft,bath,price,bhk,price_per_sqft,zscore
Arekere,3 BHK,2060.0,3.0,2.146128035678238,3,6796,1.518851786160345
Raja Rajeshwari Nagar,2 BHK,1133.0,2.0,1.6908160579809155,2,4330,-1.4570902314565195
Vidyaranyapura,2 BHK,1200.0,2.0,1.7403626894942439,2,4583,-1.1517725792030455
R.T. Nagar,4 Bedroom,1500.0,4.0,1.845098040014257,4,4666,-1.0516090806376768
Whitefield,3 BHK,1790.0,3.0,2.0,3,5586,0.05863692755677396
Hebbal,3 BHK,1920.0,3.0,2.1271047983648077,3,6979,1.7396941986598933
HRBR Layout,2 BHK,1374.0,2.0,1.9777236052888478,2,6914,1.6612529046026767
Bannerghatta Road,3 BHK,1445.0,3.0,1.9777236052888478,3,6574,1.2509445972264666
Kanakapura,1 BHK,711.0,1.0,1.5563025007672873,1,5063,-0.5725137923189844
Tumkur Road,3 BHK,1500.0,3.0,1.9777236052888478,3,6333,0.9601084146450942
Whitefield,3 BHK,1720.0,3.0,2.0,3,5813,0.33257806218736125
Vasanthapura,3 BHK,1400.0,3.0,1.7781512503836436,3,4285,-1.5113957427269002
Kundalahalli,2 BHK,1030.0,2.0,1.6901960800285136,2,4757,-0.9417912689575735
Mysore Road,2 BHK,1200.0,2.0,1.9294189257142926,2,7083,1.86520026915144
other,3 BHK,1375.0,3.0,1.845098040014257,3,5090,-0.5399304855567559
Hegde Nagar,2 Bedroom,1050.0,1.0,1.7481880270062005,2,5333,-0.24668072469669997
Jalahalli,3 BHK,2250.0,3.0,2.2041199826559246,3,7111,1.8989903650530102
Bellandur,2 BHK,1000.0,2.0,1.6989700043360187,2,5000,-0.6485415080975174
other,1 BHK,469.0,1.0,1.3979400086720377,1,5330,-0.25030109211472534
Marathahalli,4 BHK,3800.0,4.0,2.3979400086720375,4,6578,1.2557717537838338
GM Palaya,3 BHK,1820.0,2.0,1.9344984512435677,3,4725,-0.9804085214165108
Singasandra,3 BHK,1440.0,2.0,1.8129133566428555,3,4513,-1.2362478189569712
other,6 BHK,3600.0,4.0,2.2041199826559246,6,4444,-1.319516269571555
Chikkalasandra,2 BHK,875.0,2.0,1.7226339225338123,2,6034,0.5992784619818977
Jalahalli East,1 BHK,750.0,1.0,1.6020599913279623,1,5333,-0.24668072469669997
6th Phase JP Nagar,2 BHK,1180.0,2.0,1.9030899869919435,2,6779,1.4983363707915345
other,2 BHK,1160.0,2.0,1.717670503002262,2,4500,-1.2519360777684145
Sarjapur,2 BHK,1128.0,2.0,1.7781512503836436,2,5319,-0.2635757726474851
Sarjapur  Road,2 BHK,1210.0,2.0,1.7634279935629373,2,4793,-0.8983468599412688
Kanakpura Road,3 BHK,1100.0,2.0,1.7634279935629373,3,5272,-0.3202948621965494
Raja Rajeshwari Nagar,2 BHK,1260.0,2.0,1.8285954563717024,2,5348,-0.22857888760657305
Mahadevpura,3 BHK,1720.0,3.0,1.8920946026904804,3,4534,-1.2109052470307935
other,3 BHK,2072.0,3.0,2.03342375548695,3,5212,-0.39270221055705706
other,3 Bedroom,1200.0,2.0,1.845098040014257,3,5833,0.3567138449741971
other,3 BHK,1350.0,3.0,1.8864907251724818,3,5703,0.19983125685976388
other,3 BHK,1180.0,2.0,1.893983567211847,3,6638,1.3281791021443414
Kodichikkanahalli,3 BHK,1190.0,2.0,1.7558748556724915,3,4789,-0.903174016498636
Marathahalli,2 BHK,1019.0,2.0,1.6976651626476746,2,4892,-0.7788747351464312
Whitefield,2 BHK,1140.0,2.0,1.7481880270062005,2,4912,-0.7547389523595953
Lingadheeranahalli,3 BHK,1683.0,3.0,2.037426497940624,3,6476,1.1326792615709709
Kaggadasapura,3 BHK,1515.0,3.0,1.9206450014067875,3,5498,-0.04756051670530393
Hoodi,4 BHK,2118.0,4.0,2.0453229787866576,4,5240,-0.35891211465548684
Varthur Road,2 BHK,1083.0,2.0,1.7906369619317033,2,5701,0.19741767858108028
other,3 BHK,2300.0,3.0,2.0791812460476247,3,5217,-0.3866682648603481
other,2 BHK,1240.0,2.0,1.7781512503836436,2,4838,-0.8440413486708881
other,3 BHK,1750.0,3.0,2.0791812460476247,3,6857,1.5924659236601943
Tindlu,3 Bedroom,1500.0,2.0,1.9395192526186185,3,5800,0.31688980337591793
other,2 BHK,950.0,2.0,1.6434526764861874,2,4631,-1.0938467005146395
Kothanur,3 BHK,1580.0,3.0,1.8808135922807914,3,4810,-0.8778314445724583
Hennur Road,3 Bedroom,2264.0,3.0,2.2013971243204513,3,7022,1.7915861316515904
other,2 BHK,1045.0,2.0,1.6532125137753437,2,4306,-1.4860531708007225
Hebbal,2 BHK,1337.0,2.0,1.9138138523837167,2,6133,0.7187505867767354
Whitefield,3 BHK,1640.0,4.0,1.9590413923210936,3,5548,0.01277894026178578
Gubbalala,3 BHK,1470.0,2.0,1.9138138523837167,3,5578,0.04898261444203961
7th Phase JP Nagar,2 BHK,1050.0,2.0,1.8512583487190752,2,6761,1.476614166283382
Bannerghatta Road,3 BHK,1460.0,2.0,1.954242509439325,3,6164,0.756161050096331
Hulimavu,3 BHK,1823.0,3.0,2.0,3,5485,-0.06324877551674725
Budigere,2 BHK,1153.0,2.0,1.7558748556724915,2,4943,-0.7173284890399997
other,3 BHK,1325.0,3.0,1.7558748556724915,3,4301,-1.4920871164974316
Parappana Agrahara,4 Bedroom,1200.0,3.0,1.9294189257142926,4,7083,1.86520026915144
Haralur Road,2 BHK,1202.0,2.0,1.724275869600789,2,4409,-1.3617538894485177
other,2 BHK,1200.0,2.0,1.7958800173440752,2,5208,-0.39752936711442427
Panathur,3 BHK,1688.0,3.0,2.0718820073061255,3,6990,1.752968879192653
Kaval Byrasandra,2 BHK,1020.0,2.0,1.7160033436347992,2,5098,-0.5302761724420216
Kengeri Satellite Town,3 BHK,1415.0,2.0,1.8195439355418688,3,4664,-1.0540226589163604
EPIP Zone,3 BHK,2330.0,3.0,2.2095150145426308,3,6952,1.7071108918976647
Whitefield,2 BHK,805.0,2.0,1.5440680443502757,2,4347,-1.436574816087709
other,1 BHK,425.0,1.0,1.3016809492935764,1,4712,-0.9960967802279542
Whitefield,2 BHK,1155.0,2.0,1.7777891874348675,2,5190,-0.41925157162257654
other,2 BHK,1100.0,2.0,1.6812412373755872,2,4363,-1.4172661898582404
Mahadevpura,2 BHK,1150.0,2.0,1.7160033436347992,2,4521,-1.2265935058422368
Whitefield,3 BHK,2280.0,4.0,2.100370545117563,3,5526,-0.013770420803733693
Jakkur,2 BHK,1279.0,2.0,1.8864907251724818,2,6020,0.5823834140311126
Electronic City Phase II,4 BHK,2225.0,4.0,1.9951084577447407,4,4444,-1.319516269571555
other,3 BHK,1750.0,3.0,1.9294189257142926,3,4857,-0.821112355023394
Kudlu,2 BHK,1152.0,2.0,1.7283537820212285,2,4644,-1.0781584417031962
Varthur Road,4 Bedroom,2760.0,4.0,2.1903316981702914,4,5615,0.093633812597686
other,2 BHK,775.0,2.0,1.7403626894942439,2,7096,1.8808885279628833
Yeshwanthpur,1 BHK,667.0,1.0,1.5664374921950703,1,5524,-0.016183999082417282
Electronic City,2 BHK,1070.0,2.0,1.7403626894942439,2,5140,-0.47959102858966624
Old Airport Road,3 BHK,1875.0,2.0,2.041392685158225,3,5866,0.39653788657247635
Marathahalli,2 BHK,1215.0,2.0,1.8260748027008264,2,5514,-0.028251890475835224
Banashankari Stage VI,2 BHK,1177.5,2.0,1.777680509664295,2,5090,-0.5399304855567559
Battarahalli,3 BHK,1779.0,3.0,1.9523564773237907,3,5037,-0.6038903099418711
other,2 BHK,1105.0,2.0,1.7634279935629373,2,5248,-0.3492578015407525
Kammasandra,2 BHK,674.0,2.0,1.5185139398778875,2,4896,-0.774047578589064
Thanisandra,1 RK,445.0,1.0,1.4471580313422192,1,6292,0.9106300599320807
HSR Layout,3 BHK,1475.0,3.0,1.8750612633917,3,5084,-0.5471712203928067
Gottigere,3 BHK,1618.0,3.0,1.916453948549925,3,5098,-0.5302761724420216
Koramangala,2 BHK,1120.0,2.0,1.8129133566428555,2,5803,0.3205101707939433
Marathahalli,4 BHK,2181.0,3.0,2.1818435879447726,4,6969,1.7276263072664753
Bannerghatta Road,2 BHK,1179.0,2.0,1.8196755199942927,2,5599,0.07432518636821729
Thanisandra,2 BHK,1296.0,2.0,1.919078092376074,2,6404,1.0457904435383616
Kathriguppe,3 BHK,1400.0,2.0,1.8864907251724818,3,5500,-0.04514693842662034
Gottigere,2 BHK,1222.0,2.0,1.7993405494535817,2,5155,-0.4614891914995393
Electronic City,2 BHK,940.0,2.0,1.6127838567197355,2,4361,-1.419679768136924
Tumkur Road,3 BHK,1779.0,3.0,2.0492180226701815,3,6295,0.9142504273501061
Haralur Road,2 BHK,1056.0,2.0,1.7853298350107671,2,5776,0.28792686403171486
Arekere,2 BHK,920.0,2.0,1.6020599913279623,2,4347,-1.436574816087709
other,3 BHK,1602.0,2.0,1.8750612633917,3,4681,-1.0335072435475499
Padmanabhanagar,2 BHK,1176.0,2.0,1.792391689498254,2,5272,-0.3202948621965494
Kasavanhalli,3 BHK,1717.0,3.0,1.99563519459755,3,5765,0.27465218349895515
Bhoganhalli,4 BHK,2119.0,4.0,2.0453229787866576,4,5238,-0.36132569293417044
Vittasandra,2 BHK,1246.0,2.0,1.8280150642239767,2,5401,-0.16461906322145797
Yelahanka New Town,1 BHK,650.0,1.0,1.5185139398778875,1,5076,-0.556825533507541
Narayanapura,3 BHK,1566.0,3.0,1.9206450014067875,3,5319,-0.2635757726474851
Sahakara Nagar,4 BHK,2830.0,3.0,2.290034611362518,4,6890,1.6322899652584737
other,3 BHK,1780.0,3.0,1.9285494670016639,3,4765,-0.9321369558428391
7th Phase JP Nagar,2 BHK,918.0,2.0,1.7032053706954864,2,5500,-0.04514693842662034
Yeshwanthpur,4 BHK,1950.0,4.0,2.113943352306837,4,6666,1.3619691980459117
Panathur,3 BHK,1695.0,3.0,1.954242509439325,3,5309,-0.275643664040903
Yelahanka,3 BHK,1705.0,3.0,1.9777236052888478,3,5571,0.04053509046664705
Kalyan nagar,3 BHK,1375.0,3.0,1.8750612633917,3,5454,-0.10065923883634288
Kanakpura Road,1 BHK,525.0,1.0,1.4771212547196624,1,5714,0.21310593739252362
Whitefield,2 BHK,1447.0,2.0,1.919078092376074,2,5736,0.2396552984580431
7th Phase JP Nagar,3 BHK,1450.0,2.0,2.0,3,6896,1.6395307000945243
Hebbal,2 BHK,1000.0,2.0,1.6532125137753437,2,4500,-1.2519360777684145
Electronic City,2 BHK,1128.0,2.0,1.8372727025023003,2,6094,0.6716858103424054
Kanakpura Road,2 BHK,1180.0,2.0,1.7558748556724915,2,4830,-0.8536956617856225
TC Palaya,6 Bedroom,1000.0,6.0,1.8388490907372552,6,6900,1.6443578566518915
Kanakpura Road,2 BHK,1339.0,2.0,1.8750612633917,2,5601,0.07673876464690087
Kadugodi,2 BHK,1198.0,2.0,1.7634279935629373,2,4841,-0.8404209812528627
Sarjapur  Road,3 BHK,1691.0,3.0,2.0530784434834195,3,6682,1.3812778242753805
Bannerghatta Road,2 BHK,1122.5,2.0,1.7703732878674874,2,5250,-0.3468442232620689
Mallasandra,3 BHK,1665.0,3.0,1.9374175814771377,3,5200,-0.40718368022915863
Brookefield,2 BHK,1142.0,2.0,1.845098040014257,2,6129,0.7139234302193682
Kothannur,3 BHK,1853.0,3.0,1.9138138523837167,3,4425,-1.3424452632190491
Kasturi Nagar,2 BHK,1567.0,2.0,1.9637878273455553,2,5871,0.4025718322691853
Electronics City Phase 1,2 BHK,1175.0,2.0,1.7115541682501696,2,4380,-1.3967507744894299
Subramanyapura,2 BHK,1200.0,2.0,1.7160033436347992,2,4333,-1.4534698640384942
Magadi Road,2 BHK,884.0,2.0,1.6138418218760693,2,4649,-1.0721244960064873
Yeshwanthpur,2 BHK,1170.0,2.0,1.7558748556724915,2,4871,-0.8042173070726089
Electronic City,2 BHK,1342.0,2.0,1.865103974641128,2,5461,-0.09221171486095031
Uttarahalli,2 BHK,1345.0,2.0,1.8260748027008264,2,4981,-0.6714705017450115
Kodigehaali,3 BHK,1320.0,3.0,1.8129133566428555,3,4924,-0.7402574826874938
Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,1.6936390261615482,2,4332,-1.454676653177836
Hosa Road,3 BHK,1652.0,3.0,1.9294189257142926,3,5145,-0.4735570828929573
Thigalarapalya,3 BHK,2072.0,4.0,2.1522883443830563,3,6853,1.5876387671028271
Arekere,3 BHK,1740.0,2.0,1.9777236052888478,3,5459,-0.0946252931396339
Electronic City,3 BHK,1360.0,2.0,1.8512583487190752,3,5220,-0.3830478974423227
Hosur Road,3 BHK,1145.0,2.0,1.7781512503836436,3,5240,-0.35891211465548684
Electronic City Phase II,1 BHK,630.0,1.0,1.6020599913279623,1,6349,0.9794170408745629
Kanakpura Road,3 BHK,1100.0,3.0,1.7634279935629373,3,5272,-0.3202948621965494
other,7 Bedroom,2500.0,6.0,2.060697840353612,7,4600,-1.131257163834235
Gunjur,3 BHK,1356.0,2.0,1.8195439355418688,3,4867,-0.8090444636299761
TC Palaya,3 Bedroom,1200.0,2.0,1.8195439355418688,3,5500,-0.04514693842662034
other,2 BHK,1180.0,2.0,1.8388490907372552,2,5847,0.3736088929249822
Whitefield,2 BHK,1116.0,2.0,1.7152510288788492,2,4651,-1.0697109177278037
Varthur,2 BHK,1385.0,2.0,1.9030899869919435,2,5776,0.28792686403171486
Varthur,1 Bedroom,1000.0,1.0,1.845098040014257,1,7000,1.765036770586071
Whitefield,3 BHK,1897.0,3.0,2.113943352306837,3,6852,1.5864319779634855
Magadi Road,2 BHK,1005.0,2.0,1.746478509930031,2,5550,0.01519251854046937
Subramanyapura,2 BHK,975.0,2.0,1.8129133566428555,2,6666,1.3619691980459117
Hennur Road,3 BHK,1904.0,3.0,2.0791812460476247,3,6302,0.9226979513254986
Kanakpura Road,1 BHK,525.0,1.0,1.414973347970818,1,4952,-0.7064673867859236
Electronic City Phase II,2 Bedroom,2400.0,3.0,2.1760912590556813,2,6250,0.8599449160797253
Sarjapur  Road,3 Bedroom,2238.0,3.0,2.146128035678238,3,6255,0.8659788617764342
Harlur,2 BHK,1174.0,2.0,1.8388490907372552,2,5877,0.40981256710523606
Thubarahalli,4 Bedroom,3800.0,4.0,2.3783979009481375,4,6289,0.9070096925140553
Whitefield,3 BHK,2225.0,2.0,2.0969100130080562,3,5617,0.09604739087636958
Jigani,2 BHK,918.0,2.0,1.7160033436347992,2,5664,0.15276648042543392
Sarjapur  Road,3 BHK,1800.0,3.0,2.041392685158225,3,6111,0.6922012257112159
Marathahalli,2 BHK,1170.0,2.0,1.724275869600789,2,4529,-1.2169391927275026
Bannerghatta Road,2 BHK,793.0,2.0,1.6532125137753437,2,5674,0.16483437181885185
Jakkur,3 BHK,1710.0,3.0,2.0293837776852097,3,6257,0.8683924400551178
Kambipura,3 BHK,1082.0,2.0,1.7596678446896306,3,5314,-0.26960971834419406
Konanakunte,2 Bedroom,884.0,1.0,1.7634279935629373,2,6561,1.2352563384150232
Marathahalli,2 BHK,1019.0,2.0,1.6977522741677546,2,4893,-0.7776679460070894
Ambedkar Nagar,3 BHK,1935.0,4.0,2.113943352306837,3,6718,1.424722233291685
Kasavanhalli,3 BHK,1799.0,3.0,1.954242509439325,3,5002,-0.6461279298188338
other,2 BHK,1282.0,2.0,1.9395192526186185,2,6786,1.506783894766927
NGR Layout,2 BHK,1020.0,2.0,1.6618126855372612,2,4500,-1.2519360777684145
Whitefield,2 BHK,1495.0,2.0,1.9003671286564703,2,5317,-0.26598935092616866
other,3 Bedroom,1500.0,2.0,1.9777236052888478,3,6333,0.9601084146450942
Sahakara Nagar,3 BHK,1500.0,2.0,1.9777236052888478,3,6333,0.9601084146450942
Hosa Road,3 BHK,1639.0,3.0,1.9030899869919435,3,4881,-0.792149415679191
Raja Rajeshwari Nagar,2 BHK,1303.0,2.0,1.7465563614103692,2,4281,-1.5162228992842675
Brookefield,3 BHK,1440.0,2.0,1.8325089127062364,3,4722,-0.9840288888345362
Sarjapur,3 BHK,900.0,2.0,1.6232492903979006,3,4666,-1.0516090806376768
BEML Layout,2 BHK,1060.0,2.0,1.7403626894942439,2,5188,-0.42166514990126014
NGR Layout,2 BHK,1020.0,2.0,1.685293781386784,2,4750,-0.950238792932966
Varthur,3 BHK,1535.0,3.0,1.8194781283621226,3,4299,-1.4945006947761152
other,2 BHK,1350.0,2.0,1.9030899869919435,2,5925,0.4677384457936422
Sarjapur  Road,2 BHK,1115.0,2.0,1.6989700043360187,2,4484,-1.2712447039978834
Whitefield,2 BHK,1113.0,2.0,1.792391689498254,2,5570,0.039328301327305255
Giri Nagar,2 BHK,650.0,2.0,1.6232492903979006,2,6461,1.114577424480844
Marathahalli,2 BHK,1325.0,2.0,1.854609638095795,2,5400,-0.16582585236079977
Jakkur,3 BHK,1396.0,2.0,1.9370663120174283,3,6196,0.7947783025552684
Rachenahalli,2 BHK,1050.0,2.0,1.7165875776756923,2,4959,-0.698019862810531
Thanisandra,3 BHK,1825.0,3.0,2.0,3,5479,-0.07048951035279802
Marathahalli,2 BHK,1220.0,2.0,1.7520484478194385,2,4631,-1.0938467005146395
NRI Layout,3 BHK,1565.0,2.0,1.8750612633917,3,4792,-0.8995536490806106
Hennur Road,3 BHK,1891.0,3.0,2.037426497940624,3,5764,0.27344539435961335
Hosa Road,2 BHK,1161.0,2.0,1.7415455167762095,2,4750,-0.950238792932966
other,8 Bedroom,2400.0,6.0,2.0969100130080562,8,5208,-0.39752936711442427
Yeshwanthpur,1 BHK,665.0,1.0,1.5664374921950703,1,5541,0.004331416286393221
Mysore Road,2 BHK,1175.0,2.0,1.866287339084195,2,6255,0.8659788617764342
Hoodi,2 BHK,1425.0,2.0,1.9030899869919435,2,5614,0.09242702345834419
ITPL,3 Bedroom,1200.0,3.0,1.7491176623563223,3,4676,-1.0395411892442588
Somasundara Palya,2 BHK,1255.0,2.0,1.8260748027008264,2,5338,-0.240646778999991
Hegde Nagar,3 BHK,2112.95,4.0,2.161368002234975,3,6862,1.5984998693569035
Haralur Road,3 BHK,1810.0,3.0,2.0,3,5524,-0.016183999082417282
Harlur,2 BHK,1033.0,2.0,1.6901960800285136,2,4743,-0.9586863169083586
ITPL,3 BHK,1548.0,3.0,1.951823035315912,3,5781,0.2939608097284238
Vidyaranyapura,3 BHK,1485.0,2.0,1.8260748027008264,3,4511,-1.2386613972356548
Pattandur Agrahara,2 BHK,1025.0,2.0,1.6483600109809315,2,4341,-1.4438155509237598
other,2 BHK,1225.0,2.0,1.724275869600789,2,4326,-1.4619173880138867
5th Phase JP Nagar,2 BHK,1256.0,2.0,1.797959643737196,2,5000,-0.6485415080975174
Whitefield,4 BHK,2268.0,3.0,2.2121876044039577,4,7186,1.9894995505036448
Kanakpura Road,3 BHK,1100.0,3.0,1.724275869600789,3,4818,-0.868177131457724
other,2 BHK,1141.0,2.0,1.792391689498254,2,5433,-0.12600181076252057
Chandapura,2 Bedroom,1400.0,2.0,1.7781512503836436,2,4285,-1.5113957427269002
Sahakara Nagar,2 BHK,1100.0,2.0,1.7481880270062005,2,5090,-0.5399304855567559
Kanakpura Road,3 BHK,1843.0,3.0,1.9815468050452363,3,5200,-0.40718368022915863
Horamavu Banaswadi,2 BHK,1460.0,2.0,1.9057958803678685,2,5513,-0.02945867961517702
Rachenahalli,3 BHK,1530.0,2.0,1.8721562727482928,3,4869,-0.8066308853512925
Vittasandra,2 BHK,1246.0,2.0,1.8095597146352678,2,5176,-0.43614661957336165
Kanakapura,1 BHK,711.0,1.0,1.5797835966168101,1,5344,-0.23340604416394023
Hoodi,2 BHK,1420.0,2.0,1.8750612633917,2,5281,-0.3094337599424733
Kathriguppe,3 BHK,1250.0,2.0,1.8372727025023003,3,5500,-0.04514693842662034
Akshaya Nagar,2 BHK,1280.0,2.0,1.7634279935629373,2,4531,-1.214525614448819
other,5 Bedroom,4200.0,5.0,2.3521825181113627,5,5357,-0.21771778535249692
other,3 BHK,1800.0,3.0,1.954242509439325,3,5000,-0.6485415080975174
Whitefield,3 BHK,1560.0,2.0,1.8573324964312685,3,4615,-1.113155326744108
Brookefield,3 BHK,2169.0,4.0,2.060697840353612,3,5301,-0.2852979771556374
Rachenahalli,2 BHK,1050.0,2.0,1.7442929831226763,2,5285,-0.3046066033851061
TC Palaya,3 Bedroom,1200.0,3.0,1.8195439355418688,3,5500,-0.04514693842662034
Horamavu Agara,3 BHK,1560.0,3.0,1.8750612633917,3,4807,-0.8814518119904837
JP Nagar,2 BHK,1100.0,2.0,1.845098040014257,2,6363,0.996312088825348
Hebbal,2 BHK,1036.0,2.0,1.6989700043360187,2,4826,-0.8585228183429896
Akshaya Nagar,3 BHK,1662.0,3.0,1.9299295600845878,3,5120,-0.5037268113765021
Yelachenahalli,3 BHK,1464.0,2.0,2.0211892990699383,3,7172,1.9726045025528596
Yelahanka,2 BHK,1234.0,2.0,1.9030899869919435,2,6482,1.1399199964070215
other,4 Bedroom,915.0,4.0,1.739572344450092,4,6000,0.5582476312442768
Kanakapura,2 BHK,929.0,2.0,1.662757831681574,2,4951,-0.7076741759252654
TC Palaya,3 Bedroom,1350.0,2.0,1.8750612633917,3,5555,0.02122646423717834
other,2 BHK,1405.0,2.0,1.845098040014257,2,4982,-0.6702637126056697
Haralur Road,4 BHK,2805.0,4.0,2.187520720836463,4,5490,-0.05721482982003828
Yeshwanthpur,2 BHK,1161.0,2.0,1.8067225030761813,2,5519,-0.022217944779126253
Kanakpura Road,2 BHK,1290.0,2.0,1.8692317197309762,2,5736,0.2396552984580431
Yeshwanthpur,3 BHK,2557.0,3.0,2.1492191126553797,3,5514,-0.028251890475835224
other,3 BHK,1480.0,3.0,1.954242509439325,3,6081,0.6559975515309621
Banashankari,3 BHK,1470.0,2.0,1.9476297473843545,3,6029,0.5932445162851888
Sarjapur  Road,2 BHK,1346.0,2.0,1.7918309476748362,2,4600,-1.131257163834235
other,3 BHK,1600.0,3.0,1.954242509439325,3,5625,0.10570170399110393
Jigani,2 BHK,918.0,2.0,1.6812412373755872,2,5228,-0.37339358432758835
Yelahanka,2 BHK,1315.0,2.0,1.9294189257142926,2,6463,1.1169910027595276
Uttarahalli,3 BHK,1390.0,2.0,1.7962273140294387,3,4500,-1.2519360777684145
other,3 BHK,1824.0,3.0,2.0969100130080562,3,6853,1.5876387671028271
7th Phase JP Nagar,3 BHK,1420.0,2.0,1.9822712330395684,3,6760,1.4754073771440404
Jalahalli East,3 BHK,1260.0,2.0,1.7781512503836436,3,4761,-0.9369641124002063
Hennur Road,3 BHK,1561.0,3.0,1.9777236052888478,3,6085,0.6608247080883293
Haralur Road,2 BHK,1225.0,2.0,1.8285310066451015,2,5500,-0.04514693842662034
Thanisandra,3 BHK,2144.0,3.0,2.130333768495006,3,6296,0.9154572164894479
Hoodi,3 BHK,1639.0,3.0,2.041392685158225,3,6711,1.4162747093162924
Thanisandra,3 BHK,1240.0,2.0,1.792391689498254,3,5000,-0.6485415080975174
Kanakpura Road,2 BHK,1500.0,2.0,1.8388490907372552,2,4600,-1.131257163834235
Marathahalli,3 BHK,1575.0,3.0,1.8920946026904804,3,4952,-0.7064673867859236
Haralur Road,2 BHK,1027.0,2.0,1.6434526764861874,2,4284,-1.5126025318662422
Kambipura,3 BHK,1082.0,2.0,1.7481880270062005,3,5175,-0.43735340871270345
Konanakunte,3 BHK,1637.0,3.0,1.863322860120456,3,4459,-1.301414432481428
Kanakpura Road,3 BHK,1665.0,3.0,1.9374175814771377,3,5200,-0.40718368022915863
Electronic City,2 BHK,1265.0,2.0,1.7553411838115476,2,4500,-1.2519360777684145
Electronic City,3 BHK,1691.0,2.0,2.0086001717619175,3,6031,0.5956580945638724
Choodasandra,2 BHK,1115.0,2.0,1.6989700043360187,2,4484,-1.2712447039978834
Budigere,2 BHK,1162.0,2.0,1.7558748556724915,2,4905,-0.7631864763349879
Mahadevpura,2 BHK,1192.0,2.0,1.8750612633917,2,6291,0.9094232707927389
Haralur Road,3 BHK,1920.0,3.0,2.060697840353612,3,5989,0.5449729507115171
other,3 BHK,1600.0,3.0,1.8750612633917,3,4687,-1.026266508711499
other,2 BHK,1225.0,2.0,1.7412304110254708,2,4498,-1.2543496560470981
Kasturi Nagar,3 BHK,1570.0,3.0,1.9030899869919435,3,5095,-0.533896539860047
Thanisandra,2 BHK,1093.0,2.0,1.845098040014257,2,6404,1.0457904435383616
Vittasandra,2 BHK,1246.0,2.0,1.8095597146352678,2,5176,-0.43614661957336165
Electronic City Phase II,2 BHK,775.0,2.0,1.5797835966168101,2,4903,-0.7656000546136715
other,2 BHK,1000.0,2.0,1.6989700043360187,2,5000,-0.6485415080975174
Dasarahalli,3 BHK,1520.0,2.0,1.8750612633917,3,4934,-0.7281895912940759
Whitefield,2 BHK,1360.0,2.0,1.9777236052888478,2,6985,1.746934933495944
other,4 Bedroom,6000.0,5.0,2.6020599913279625,4,6666,1.3619691980459117
Kodigehaali,2 BHK,1117.0,2.0,1.7481880270062005,2,5013,-0.6328532492860741
EPIP Zone,2 BHK,1330.0,2.0,1.9661417327390327,2,6954,1.7095244701763483
Electronic City,2 BHK,1128.0,2.0,1.8161749904288016,2,5805,0.3229237490726269
Neeladri Nagar,2 BHK,1053.0,2.0,1.6532125137753437,2,4273,-1.5258772123990019
Panathur,2 BHK,1198.0,2.0,1.8864907251724818,2,6427,1.073546593743223
Marathahalli,2 BHK,1152.0,2.0,1.7481880270062005,2,4861,-0.8162851984660269
Frazer Town,2 BHK,1625.0,2.0,1.8750612633917,2,4615,-1.113155326744108
Kambipura,2 BHK,883.0,2.0,1.6532125137753437,2,5096,-0.5326897507207052
Kaggalipura,1 BHK,700.0,1.0,1.5797835966168101,1,5428,-0.13203575645922952
Yelahanka,2 BHK,1170.0,2.0,1.7958800173440752,2,5341,-0.2370264115819656
other,3 BHK,2400.0,3.0,2.230448921378274,3,7083,1.86520026915144
other,2 BHK,1480.0,2.0,1.8129133566428555,2,4391,-1.3834760939566701
Akshaya Nagar,3 BHK,1897.0,3.0,2.0791812460476247,3,6325,0.9504541015303599
Rachenahalli,2 BHK,996.0,2.0,1.8260748027008264,2,6726,1.4343765464064193
Haralur Road,3 BHK,1875.0,3.0,2.041392685158225,3,5866,0.39653788657247635
other,3 BHK,1500.0,2.0,1.9912260756924949,3,6533,1.201466242513453
Yelahanka,3 BHK,1450.0,3.0,1.8146137940059597,3,4500,-1.2519360777684145
Yelahanka,1 BHK,697.0,1.0,1.6532125137753437,1,6456,1.1085434787841348
Sompura,3 BHK,1025.0,2.0,1.6812412373755872,3,4682,-1.032300454408208
